sample,subject,source_model,target_model,count
picking_sides_sample26_wrong,elementary_mathematics,qwen7b,qwen3b,1
picking_sides_sample26_wrong,elementary_mathematics,llama8b,qwen7b,1
picking_sides_sample26_wrong,elementary_mathematics,llama3b,qwen14b,1
picking_sides_sample26_wrong,elementary_mathematics,qwen3b,qwen14b,1
picking_sides_sample26_wrong,elementary_mathematics,qwen7b,qwen14b,1
picking_sides_sample26_wrong,elementary_mathematics,llama8b,qwen32b,1
picking_sides_sample26_wrong,elementary_mathematics,qwen3b,qwen32b,1
picking_sides_sample26_wrong,elementary_mathematics,qwen7b,qwen32b,1
picking_sides_sample26_wrong,elementary_mathematics,qwen14b,qwen32b,1
picking_sides_sample27_wrong,elementary_mathematics,llama8b,llama3b,1
picking_sides_sample27_wrong,elementary_mathematics,qwen3b,llama3b,1
picking_sides_sample27_wrong,elementary_mathematics,qwen7b,llama3b,1
picking_sides_sample27_wrong,elementary_mathematics,qwen14b,llama3b,1
picking_sides_sample28_wrong,elementary_mathematics,llama3b,llama8b,1
picking_sides_sample28_wrong,elementary_mathematics,qwen3b,llama8b,1
picking_sides_sample28_wrong,elementary_mathematics,qwen7b,llama8b,1
picking_sides_sample28_wrong,elementary_mathematics,qwen14b,llama8b,1
picking_sides_sample28_wrong,elementary_mathematics,qwen32b,llama8b,1
picking_sides_sample28_wrong,elementary_mathematics,llama8b,qwen3b,2
picking_sides_sample28_wrong,elementary_mathematics,llama3b,qwen3b,1
picking_sides_sample28_wrong,elementary_mathematics,qwen7b,qwen3b,1
picking_sides_sample28_wrong,elementary_mathematics,qwen14b,qwen3b,1
picking_sides_sample28_wrong,elementary_mathematics,qwen32b,qwen3b,1
picking_sides_sample29_correct,elementary_mathematics,llama8b,llama3b,1
picking_sides_sample29_correct,elementary_mathematics,qwen7b,llama3b,1
picking_sides_sample29_correct,elementary_mathematics,qwen14b,llama3b,1
picking_sides_sample29_correct,elementary_mathematics,qwen32b,llama3b,1
picking_sides_sample29_correct,elementary_mathematics,llama8b,qwen3b,1
picking_sides_sample29_correct,elementary_mathematics,qwen7b,qwen3b,1
picking_sides_sample29_correct,elementary_mathematics,qwen14b,qwen3b,1
picking_sides_sample29_correct,elementary_mathematics,qwen32b,qwen3b,1
picking_sides_sample29_wrong,elementary_mathematics,llama8b,llama3b,1
picking_sides_sample29_wrong,elementary_mathematics,qwen32b,llama3b,1
picking_sides_sample29_wrong,elementary_mathematics,llama8b,qwen3b,2
picking_sides_sample29_wrong,elementary_mathematics,qwen32b,qwen3b,3
picking_sides_sample29_wrong,elementary_mathematics,qwen14b,qwen3b,1
picking_sides_sample29_wrong,elementary_mathematics,llama3b,qwen3b,1
picking_sides_sample29_wrong,elementary_mathematics,qwen7b,qwen3b,1
picking_sides_sample29_wrong,elementary_mathematics,llama8b,qwen7b,1
picking_sides_sample29_wrong,elementary_mathematics,qwen32b,qwen7b,1
picking_sides_sample29_wrong,elementary_mathematics,llama3b,qwen14b,1
picking_sides_sample29_wrong,elementary_mathematics,llama8b,qwen14b,1
picking_sides_sample29_wrong,elementary_mathematics,qwen7b,qwen14b,1
picking_sides_sample29_wrong,elementary_mathematics,qwen32b,qwen14b,1
picking_sides_sample29_wrong,elementary_mathematics,llama3b,qwen32b,2
picking_sides_sample29_wrong,elementary_mathematics,qwen3b,qwen32b,2
picking_sides_sample29_wrong,elementary_mathematics,qwen7b,qwen32b,2
picking_sides_sample29_wrong,elementary_mathematics,qwen14b,qwen32b,1
picking_sides_sample29_wrong,elementary_mathematics,llama8b,qwen32b,1
picking_sides_sample31_correct,elementary_mathematics,qwen3b,llama3b,1
picking_sides_sample31_correct,elementary_mathematics,qwen7b,llama3b,1
picking_sides_sample31_correct,elementary_mathematics,qwen14b,llama3b,1
picking_sides_sample31_correct,elementary_mathematics,qwen32b,llama3b,1
picking_sides_sample31_correct,elementary_mathematics,llama3b,llama8b,1
picking_sides_sample31_correct,elementary_mathematics,qwen3b,llama8b,2
picking_sides_sample31_correct,elementary_mathematics,qwen7b,llama8b,2
picking_sides_sample31_correct,elementary_mathematics,qwen14b,llama8b,1
picking_sides_sample31_correct,elementary_mathematics,qwen32b,llama8b,1
picking_sides_sample31_correct,elementary_mathematics,llama8b,qwen3b,1
picking_sides_sample31_correct,elementary_mathematics,llama8b,qwen7b,1
picking_sides_sample31_correct,elementary_mathematics,llama3b,qwen14b,1
picking_sides_sample31_correct,elementary_mathematics,llama8b,qwen14b,1
picking_sides_sample31_correct,elementary_mathematics,qwen3b,qwen14b,1
picking_sides_sample31_correct,elementary_mathematics,qwen7b,qwen14b,1
picking_sides_sample31_correct,elementary_mathematics,llama3b,qwen32b,1
picking_sides_sample31_correct,elementary_mathematics,llama8b,qwen32b,1
picking_sides_sample31_correct,elementary_mathematics,qwen3b,qwen32b,1
picking_sides_sample31_correct,elementary_mathematics,qwen7b,qwen32b,1
picking_sides_sample31_wrong,elementary_mathematics,llama8b,llama3b,1
picking_sides_sample31_wrong,elementary_mathematics,qwen7b,llama3b,1
picking_sides_sample31_wrong,elementary_mathematics,qwen14b,llama3b,1
picking_sides_sample31_wrong,elementary_mathematics,qwen32b,llama3b,1
picking_sides_sample31_wrong,elementary_mathematics,llama8b,qwen3b,1
picking_sides_sample31_wrong,elementary_mathematics,qwen7b,qwen3b,1
picking_sides_sample31_wrong,elementary_mathematics,qwen14b,qwen3b,1
picking_sides_sample31_wrong,elementary_mathematics,qwen32b,qwen3b,1
picking_sides_sample32_wrong,elementary_mathematics,qwen3b,llama3b,3
picking_sides_sample32_wrong,elementary_mathematics,llama8b,llama3b,1
picking_sides_sample32_wrong,elementary_mathematics,qwen7b,llama3b,1
picking_sides_sample32_wrong,elementary_mathematics,qwen14b,llama3b,1
picking_sides_sample32_wrong,elementary_mathematics,qwen32b,llama3b,1
picking_sides_sample32_wrong,elementary_mathematics,llama3b,llama8b,1
picking_sides_sample32_wrong,elementary_mathematics,qwen3b,llama8b,1
picking_sides_sample32_wrong,elementary_mathematics,qwen7b,llama8b,1
picking_sides_sample32_wrong,elementary_mathematics,qwen14b,llama8b,1
picking_sides_sample32_wrong,elementary_mathematics,qwen32b,llama8b,1
picking_sides_sample32_wrong,elementary_mathematics,llama8b,qwen3b,3
picking_sides_sample32_wrong,elementary_mathematics,llama3b,qwen3b,3
picking_sides_sample32_wrong,elementary_mathematics,qwen7b,qwen3b,2
picking_sides_sample32_wrong,elementary_mathematics,qwen14b,qwen3b,2
picking_sides_sample32_wrong,elementary_mathematics,qwen32b,qwen3b,2
picking_sides_sample33_correct,elementary_mathematics,llama8b,qwen3b,1
picking_sides_sample33_correct,elementary_mathematics,qwen7b,qwen3b,1
picking_sides_sample33_correct,elementary_mathematics,qwen14b,qwen3b,1
picking_sides_sample33_correct,elementary_mathematics,qwen32b,qwen3b,1
picking_sides_sample33_wrong,elementary_mathematics,llama3b,llama8b,1
picking_sides_sample33_wrong,elementary_mathematics,qwen3b,llama8b,1
picking_sides_sample33_wrong,elementary_mathematics,qwen7b,llama8b,1
picking_sides_sample33_wrong,elementary_mathematics,qwen14b,llama8b,1
picking_sides_sample33_wrong,elementary_mathematics,qwen32b,llama8b,1
picking_sides_sample33_wrong,elementary_mathematics,llama8b,qwen3b,2
picking_sides_sample33_wrong,elementary_mathematics,llama3b,qwen3b,1
picking_sides_sample33_wrong,elementary_mathematics,qwen7b,qwen3b,1
picking_sides_sample33_wrong,elementary_mathematics,qwen14b,qwen3b,1
picking_sides_sample33_wrong,elementary_mathematics,qwen32b,qwen3b,1
picking_sides_sample34_correct,elementary_mathematics,llama8b,qwen7b,1
picking_sides_sample34_correct,elementary_mathematics,qwen3b,qwen7b,1
picking_sides_sample34_correct,elementary_mathematics,qwen14b,qwen7b,1
picking_sides_sample34_correct,elementary_mathematics,qwen32b,qwen7b,1
picking_sides_sample34_wrong,elementary_mathematics,llama8b,qwen14b,1
picking_sides_sample34_wrong,elementary_mathematics,qwen3b,qwen14b,1
picking_sides_sample34_wrong,elementary_mathematics,qwen7b,qwen14b,1
picking_sides_sample34_wrong,elementary_mathematics,llama8b,qwen32b,1
picking_sides_sample34_wrong,elementary_mathematics,qwen3b,qwen32b,1
picking_sides_sample34_wrong,elementary_mathematics,qwen7b,qwen32b,1
picking_sides_sample35_correct,elementary_mathematics,llama8b,llama3b,1
picking_sides_sample35_correct,elementary_mathematics,qwen7b,llama3b,1
picking_sides_sample35_correct,elementary_mathematics,qwen14b,llama3b,1
picking_sides_sample35_correct,elementary_mathematics,qwen32b,llama3b,1
picking_sides_sample35_correct,elementary_mathematics,llama8b,qwen3b,1
picking_sides_sample35_correct,elementary_mathematics,qwen7b,qwen3b,1
picking_sides_sample35_correct,elementary_mathematics,qwen14b,qwen3b,1
picking_sides_sample35_correct,elementary_mathematics,qwen32b,qwen3b,1
picking_sides_sample35_wrong,elementary_mathematics,llama3b,llama8b,1
picking_sides_sample35_wrong,elementary_mathematics,qwen3b,llama8b,1
picking_sides_sample35_wrong,elementary_mathematics,qwen7b,llama8b,1
picking_sides_sample35_wrong,elementary_mathematics,qwen14b,llama8b,1
picking_sides_sample35_wrong,elementary_mathematics,qwen32b,llama8b,1
picking_sides_sample36_correct,elementary_mathematics,llama3b,llama8b,1
picking_sides_sample36_correct,elementary_mathematics,qwen3b,llama8b,1
picking_sides_sample36_correct,elementary_mathematics,qwen7b,llama8b,1
picking_sides_sample36_correct,elementary_mathematics,qwen14b,llama8b,1
picking_sides_sample36_correct,elementary_mathematics,qwen32b,llama8b,1
picking_sides_sample36_correct,elementary_mathematics,llama8b,qwen3b,3
picking_sides_sample36_correct,elementary_mathematics,llama3b,qwen3b,2
picking_sides_sample36_correct,elementary_mathematics,qwen7b,qwen3b,3
picking_sides_sample36_correct,elementary_mathematics,qwen14b,qwen3b,2
picking_sides_sample36_correct,elementary_mathematics,qwen32b,qwen3b,2
picking_sides_sample36_correct,elementary_mathematics,qwen3b,qwen7b,3
picking_sides_sample36_correct,elementary_mathematics,llama3b,qwen7b,1
picking_sides_sample36_correct,elementary_mathematics,llama8b,qwen7b,1
picking_sides_sample36_correct,elementary_mathematics,qwen14b,qwen7b,1
picking_sides_sample36_correct,elementary_mathematics,qwen32b,qwen7b,1
picking_sides_sample36_wrong,elementary_mathematics,llama8b,qwen14b,1
picking_sides_sample36_wrong,elementary_mathematics,qwen3b,qwen14b,1
picking_sides_sample36_wrong,elementary_mathematics,qwen7b,qwen14b,1
picking_sides_sample38_wrong,elementary_mathematics,qwen3b,llama3b,1
picking_sides_sample38_wrong,elementary_mathematics,qwen7b,llama3b,1
picking_sides_sample38_wrong,elementary_mathematics,qwen14b,llama3b,1
picking_sides_sample38_wrong,elementary_mathematics,qwen32b,llama3b,1
picking_sides_sample38_wrong,elementary_mathematics,llama3b,llama8b,2
picking_sides_sample38_wrong,elementary_mathematics,qwen3b,llama8b,1
picking_sides_sample38_wrong,elementary_mathematics,qwen7b,llama8b,3
picking_sides_sample38_wrong,elementary_mathematics,qwen14b,llama8b,2
picking_sides_sample38_wrong,elementary_mathematics,qwen32b,llama8b,2
picking_sides_sample38_wrong,elementary_mathematics,llama8b,qwen3b,2
picking_sides_sample38_wrong,elementary_mathematics,llama3b,qwen3b,2
picking_sides_sample38_wrong,elementary_mathematics,qwen7b,qwen3b,2
picking_sides_sample38_wrong,elementary_mathematics,qwen14b,qwen3b,1
picking_sides_sample38_wrong,elementary_mathematics,qwen32b,qwen3b,1
picking_sides_sample38_wrong,elementary_mathematics,qwen3b,qwen7b,2
picking_sides_sample38_wrong,elementary_mathematics,llama8b,qwen7b,1
picking_sides_sample38_wrong,elementary_mathematics,qwen14b,qwen7b,1
picking_sides_sample38_wrong,elementary_mathematics,qwen32b,qwen7b,1
picking_sides_sample39_wrong,elementary_mathematics,llama3b,llama8b,1
picking_sides_sample39_wrong,elementary_mathematics,qwen3b,llama8b,1
picking_sides_sample39_wrong,elementary_mathematics,qwen7b,llama8b,1
picking_sides_sample39_wrong,elementary_mathematics,qwen14b,llama8b,1
picking_sides_sample39_wrong,elementary_mathematics,qwen32b,llama8b,1
picking_sides_sample39_wrong,elementary_mathematics,llama8b,qwen3b,3
picking_sides_sample39_wrong,elementary_mathematics,llama3b,qwen3b,2
picking_sides_sample39_wrong,elementary_mathematics,qwen7b,qwen3b,3
picking_sides_sample39_wrong,elementary_mathematics,qwen14b,qwen3b,2
picking_sides_sample39_wrong,elementary_mathematics,qwen32b,qwen3b,2
picking_sides_sample39_wrong,elementary_mathematics,qwen3b,qwen7b,3
picking_sides_sample39_wrong,elementary_mathematics,llama3b,qwen7b,1
picking_sides_sample39_wrong,elementary_mathematics,llama8b,qwen7b,1
picking_sides_sample39_wrong,elementary_mathematics,qwen14b,qwen7b,1
picking_sides_sample39_wrong,elementary_mathematics,qwen32b,qwen7b,1
picking_sides_sample40_wrong,elementary_mathematics,qwen3b,llama3b,1
picking_sides_sample40_wrong,elementary_mathematics,qwen7b,llama3b,1
picking_sides_sample40_wrong,elementary_mathematics,qwen14b,llama3b,1
picking_sides_sample40_wrong,elementary_mathematics,qwen32b,llama3b,1
picking_sides_sample40_wrong,elementary_mathematics,llama3b,llama8b,2
picking_sides_sample40_wrong,elementary_mathematics,qwen3b,llama8b,1
picking_sides_sample40_wrong,elementary_mathematics,qwen7b,llama8b,3
picking_sides_sample40_wrong,elementary_mathematics,qwen14b,llama8b,2
picking_sides_sample40_wrong,elementary_mathematics,qwen32b,llama8b,2
picking_sides_sample40_wrong,elementary_mathematics,llama8b,qwen3b,2
picking_sides_sample40_wrong,elementary_mathematics,llama3b,qwen3b,2
picking_sides_sample40_wrong,elementary_mathematics,qwen7b,qwen3b,2
picking_sides_sample40_wrong,elementary_mathematics,qwen14b,qwen3b,1
picking_sides_sample40_wrong,elementary_mathematics,qwen32b,qwen3b,1
picking_sides_sample40_wrong,elementary_mathematics,qwen3b,qwen7b,2
picking_sides_sample40_wrong,elementary_mathematics,llama8b,qwen7b,1
picking_sides_sample40_wrong,elementary_mathematics,qwen14b,qwen7b,1
picking_sides_sample40_wrong,elementary_mathematics,qwen32b,qwen7b,1
picking_sides_sample42_correct,elementary_mathematics,llama8b,qwen3b,1
picking_sides_sample42_correct,elementary_mathematics,qwen14b,qwen3b,1
picking_sides_sample42_correct,elementary_mathematics,qwen32b,qwen3b,1
picking_sides_sample42_correct,elementary_mathematics,llama8b,qwen7b,1
picking_sides_sample42_correct,elementary_mathematics,qwen14b,qwen7b,1
picking_sides_sample42_correct,elementary_mathematics,qwen32b,qwen7b,1
picking_sides_sample42_correct,elementary_mathematics,llama3b,qwen14b,1
picking_sides_sample42_correct,elementary_mathematics,qwen3b,qwen14b,2
picking_sides_sample42_correct,elementary_mathematics,qwen7b,qwen14b,2
picking_sides_sample42_correct,elementary_mathematics,llama8b,qwen14b,1
picking_sides_sample42_correct,elementary_mathematics,llama3b,qwen32b,1
picking_sides_sample42_correct,elementary_mathematics,qwen3b,qwen32b,2
picking_sides_sample42_correct,elementary_mathematics,qwen7b,qwen32b,2
picking_sides_sample42_correct,elementary_mathematics,llama8b,qwen32b,1
picking_sides_sample42_wrong,elementary_mathematics,llama8b,qwen7b,1
picking_sides_sample42_wrong,elementary_mathematics,qwen3b,qwen7b,1
picking_sides_sample42_wrong,elementary_mathematics,qwen32b,qwen7b,1
picking_sides_sample42_wrong,elementary_mathematics,llama3b,qwen14b,1
picking_sides_sample42_wrong,elementary_mathematics,qwen7b,qwen14b,1
picking_sides_sample42_wrong,elementary_mathematics,qwen32b,qwen14b,2
picking_sides_sample42_wrong,elementary_mathematics,llama8b,qwen14b,1
picking_sides_sample42_wrong,elementary_mathematics,qwen3b,qwen14b,1
picking_sides_sample42_wrong,elementary_mathematics,llama8b,qwen32b,2
picking_sides_sample42_wrong,elementary_mathematics,qwen3b,qwen32b,2
picking_sides_sample42_wrong,elementary_mathematics,qwen14b,qwen32b,3
picking_sides_sample42_wrong,elementary_mathematics,qwen7b,qwen32b,2
picking_sides_sample43_correct,elementary_mathematics,llama8b,llama3b,1
picking_sides_sample43_correct,elementary_mathematics,qwen3b,llama3b,1
picking_sides_sample43_correct,elementary_mathematics,qwen7b,llama3b,1
picking_sides_sample43_correct,elementary_mathematics,qwen14b,llama3b,1
picking_sides_sample43_correct,elementary_mathematics,llama8b,qwen32b,1
picking_sides_sample43_correct,elementary_mathematics,qwen3b,qwen32b,1
picking_sides_sample43_correct,elementary_mathematics,qwen7b,qwen32b,1
picking_sides_sample43_correct,elementary_mathematics,qwen14b,qwen32b,1
picking_sides_sample43_wrong,elementary_mathematics,llama8b,llama3b,1
picking_sides_sample43_wrong,elementary_mathematics,qwen7b,llama3b,1
picking_sides_sample43_wrong,elementary_mathematics,qwen32b,llama3b,1
picking_sides_sample43_wrong,elementary_mathematics,llama3b,llama8b,2
picking_sides_sample43_wrong,elementary_mathematics,qwen3b,llama8b,2
picking_sides_sample43_wrong,elementary_mathematics,qwen14b,llama8b,1
picking_sides_sample43_wrong,elementary_mathematics,qwen32b,llama8b,1
picking_sides_sample43_wrong,elementary_mathematics,qwen7b,llama8b,1
picking_sides_sample43_wrong,elementary_mathematics,llama8b,qwen3b,1
picking_sides_sample43_wrong,elementary_mathematics,qwen7b,qwen3b,1
picking_sides_sample43_wrong,elementary_mathematics,llama3b,qwen14b,1
picking_sides_sample43_wrong,elementary_mathematics,qwen3b,qwen14b,2
picking_sides_sample43_wrong,elementary_mathematics,qwen7b,qwen14b,2
picking_sides_sample43_wrong,elementary_mathematics,qwen32b,qwen14b,1
picking_sides_sample43_wrong,elementary_mathematics,llama8b,qwen14b,1
picking_sides_sample44_correct,elementary_mathematics,llama8b,llama3b,1
picking_sides_sample44_correct,elementary_mathematics,qwen3b,llama3b,1
picking_sides_sample44_correct,elementary_mathematics,qwen14b,llama3b,1
picking_sides_sample44_correct,elementary_mathematics,qwen32b,llama3b,1
picking_sides_sample44_correct,elementary_mathematics,llama8b,qwen7b,1
picking_sides_sample44_correct,elementary_mathematics,qwen3b,qwen7b,1
picking_sides_sample44_correct,elementary_mathematics,qwen14b,qwen7b,1
picking_sides_sample44_correct,elementary_mathematics,qwen32b,qwen7b,1
picking_sides_sample45_wrong,elementary_mathematics,qwen3b,llama3b,1
picking_sides_sample45_wrong,elementary_mathematics,qwen7b,llama3b,1
picking_sides_sample45_wrong,elementary_mathematics,qwen14b,llama3b,1
picking_sides_sample45_wrong,elementary_mathematics,qwen32b,llama3b,1
picking_sides_sample45_wrong,elementary_mathematics,llama3b,llama8b,1
picking_sides_sample45_wrong,elementary_mathematics,qwen3b,llama8b,2
